No.	Mols	MW	AMW	Sv	Mv	Sp	Mp	Se	Me	nAt	nSk	nBt	nBo	nBm	nDblBo	nTrpBo	nArBo	SCBO	nH	nC	nN	nO	nP	nS	nF	nCl	nBr	nI	nB	HPerc	CPerc	NPerc	OPerc	XPerc	nHet	nX
8757	O=C(NNC(=O)C)Nc1cccc(c1)C(F)(F)F	21.71	0.775	17.32	0.619	17.49	0.625	29.893	1.068	28	18	28	18	8	2	0	6	23	10	10	3	2	0	0	3	0	0	0	0	35.714	35.714	10.714	7.143	10.714	8	3
8758	O=C(NNC(=O)C)Nc1cccc(OC)c1	18.54	0.639	17.5	0.603	18.15	0.626	29.69	1.024	29	16	29	16	8	2	0	6	21	13	10	3	3	0	0	0	0	0	0	0	44.828	34.483	10.345	10.345	0	6	0
8759	O=C(NNC(=O)C)Nc1ccc(OCC)cc1	19.7	0.616	19.1	0.597	19.91	0.622	32.57	1.018	32	17	32	17	8	2	0	6	22	15	11	3	3	0	0	0	0	0	0	0	46.875	34.375	9.375	9.375	0	6	0
8760	O=C(NNC(=O)C)Nc2ccc(Oc1ccccc1)cc2	23.7	0.658	23.1	0.642	23.91	0.664	36.57	1.016	36	21	37	22	14	2	0	12	30	15	15	3	3	0	0	0	0	0	0	0	41.667	41.667	8.333	8.333	0	6	0
8761	O=C(NNC(=O)C)Nc1ccc(cc1)N(C)C	19.62	0.595	19.58	0.593	20.46	0.62	33.34	1.01	33	17	33	17	8	2	0	6	22	16	11	4	2	0	0	0	0	0	0	0	48.485	33.333	12.121	6.061	0	6	0
8762	O=C(NNC(=O)C)Nc1ccc(O)cc1	17.38	0.668	15.9	0.612	16.39	0.63	26.81	1.031	26	15	26	15	8	2	0	6	20	11	9	3	3	0	0	0	0	0	0	0	42.308	34.615	11.538	11.538	0	6	0
8763	O=C(NNC(=O)C)Nc1cccc(c1)[N+](=O)[O-]	19.8	0.733	16.8	0.622	17.08	0.633	28.36	1.05	27	17	27	17	9	3	0	6	23	10	9	4	4	0	0	0	0	0	0	0	37.037	33.333	14.815	14.815	0	8	0
8764	O=C(NNC(=O)C)Nc1ccc(cc1)[N+](=O)[O-]	19.8	0.733	16.8	0.622	17.08	0.633	28.36	1.05	27	17	27	17	9	3	0	6	23	10	9	4	4	0	0	0	0	0	0	0	37.037	33.333	14.815	14.815	0	8	0
8765	N#Cc1ccc(cc1)NC(=O)NNC(=O)C	18.14	0.698	16.78	0.645	17.18	0.661	26.7	1.027	26	16	26	16	9	2	1	6	23	10	10	4	2	0	0	0	0	0	0	0	38.462	38.462	15.385	7.692	0	6	0
8766	n1ccn(c1)C(OC(COc2ccccc2)C(C)(C)C)=S	25.27	0.616	25.49	0.622	27.39	0.668	40.86	0.997	41	21	42	22	9	3	0	6	28	20	16	2	2	0	1	0	0	0	0	0	48.78	39.024	4.878	4.878	0	5	0
8767	n1ccn(c1)C(OC(COc2ccc(cc2)Cl)C(C)(C)C)=S	28.14	0.686	26.19	0.639	28.25	0.689	41.19	1.005	41	22	42	23	9	3	0	6	29	19	16	2	2	0	1	0	1	0	0	0	46.341	39.024	4.878	4.878	2.439	6	1
8768	n1ccn(c1)C(OC(COc2ccc(cc2)Br)C(C)(C)C)=S	31.84	0.777	26.57	0.648	28.74	0.701	41.09	1.002	41	22	42	23	9	3	0	6	29	19	16	2	2	0	1	0	0	1	0	0	46.341	39.024	4.878	4.878	2.439	6	1
8769	n1ccn(c1)C(OC(COc2ccc(cc2)C)C(C)(C)C)=S	26.43	0.601	27.09	0.616	29.15	0.662	43.74	0.994	44	22	45	23	9	3	0	6	29	22	17	2	2	0	1	0	0	0	0	0	50	38.636	4.545	4.545	0	5	0
8770	n1ccn(c1)C(OC(COc2ccc(cc2)CCC)C(C)(C)C)=S	28.75	0.575	30.29	0.606	32.67	0.653	49.5	0.99	50	24	51	25	9	3	0	6	31	26	19	2	2	0	1	0	0	0	0	0	52	38	4	4	0	5	0
8771	n1ccn(c1)C(OC(COc2ccc(cc2)C(C)C)C(C)(C)C)=S	28.75	0.575	30.29	0.606	32.67	0.653	49.5	0.99	50	24	51	25	9	3	0	6	31	26	19	2	2	0	1	0	0	0	0	0	52	38	4	4	0	5	0
8772	n1ccn(c1)C(OC(COc2ccc(cc2)c3ccccc3)C(C)(C)C)=S	31.59	0.619	32.69	0.641	34.91	0.685	50.62	0.993	51	27	53	29	15	3	0	12	38	24	22	2	2	0	1	0	0	0	0	0	47.059	43.137	3.922	3.922	0	5	0
8773	n1ccn(c1)C(OC(COc2ccc(OC)cc2)C(C)(C)C)=S	27.76	0.617	27.6	0.613	29.6	0.658	45.07	1.002	45	23	46	24	9	3	0	6	30	22	17	2	3	0	1	0	0	0	0	0	48.889	37.778	4.444	6.667	0	6	0
8774	n1ccn(c1)C(OC(COc2ccc(cc2)CC)C(C)(C)C)=S	27.59	0.587	28.69	0.61	30.91	0.658	46.62	0.992	47	23	48	24	9	3	0	6	30	24	18	2	2	0	1	0	0	0	0	0	51.064	38.298	4.255	4.255	0	5	0
8775	O=C(OC(COc1ccccc1)C(C)(C)C)n2cncc2	23.93	0.584	24.91	0.608	26.19	0.639	41.11	1.003	41	21	42	22	12	1	0	11	28.5	20	16	2	3	0	0	0	0	0	0	0	48.78	39.024	4.878	7.317	0	5	0
8776	O=C(OC(COc1ccc(F)cc1)C(C)(C)C)n2cncc2	25.43	0.62	25.02	0.61	26.12	0.637	41.621	1.015	41	22	42	23	12	1	0	11	29.5	19	16	2	3	0	0	1	0	0	0	0	46.341	39.024	4.878	7.317	2.439	6	1
8777	O=C(OC(COc1ccc(cc1)Cl)C(C)(C)C)n2cncc2	26.8	0.654	25.61	0.625	27.05	0.66	41.44	1.011	41	22	42	23	12	1	0	11	29.5	19	16	2	3	0	0	0	1	0	0	0	46.341	39.024	4.878	7.317	2.439	6	1
8778	O=C(OC(COc1ccc(cc1)Br)C(C)(C)C)n2cncc2	30.5	0.744	25.99	0.634	27.54	0.672	41.34	1.008	41	22	42	23	12	1	0	11	29.5	19	16	2	3	0	0	0	0	1	0	0	46.341	39.024	4.878	7.317	2.439	6	1
8779	O=C(OC(COc1ccc(cc1)[N+](=O)[O-])C(C)(C)C)n2cncc2	27.68	0.644	26.32	0.612	27.33	0.636	43.99	1.023	43	24	44	25	13	2	0	11	32.5	19	16	3	5	0	0	0	0	0	0	0	44.186	37.209	6.977	11.628	0	8	0
8780	N#Cc2ccc(OCC(OC(=O)n1cncc1)C(C)(C)C)cc2	26.02	0.62	26.3	0.626	27.43	0.653	42.33	1.008	42	23	43	24	13	1	1	11	32.5	19	17	3	3	0	0	0	0	0	0	0	45.238	40.476	7.143	7.143	0	6	0
8781	O=C(OC(COc1ccc(cc1)C(C)C)C(C)(C)C)n2cncc2	27.41	0.548	29.71	0.594	31.47	0.629	49.75	0.995	50	24	51	25	12	1	0	11	31.5	26	19	2	3	0	0	0	0	0	0	0	52	38	4	6	0	5	0
8782	O=C(OC(COc1ccc(cc1)C)C(C)(C)C)n2cncc2	25.09	0.57	26.51	0.603	27.95	0.635	43.99	1	44	22	45	23	12	1	0	11	29.5	22	17	2	3	0	0	0	0	0	0	0	50	38.636	4.545	6.818	0	5	0
8783	O=C(OC(COc1ccc(cc1)c2ccccc2)C(C)(C)C)n3cncc3	30.25	0.593	32.11	0.63	33.71	0.661	50.87	0.997	51	27	53	29	18	1	0	17	38.5	24	22	2	3	0	0	0	0	0	0	0	47.059	43.137	3.922	5.882	0	5	0
8784	O=C(OC(COc1ccc(cc1)C(C)(C)C)C(C)(C)C)n2cncc2	28.57	0.539	31.31	0.591	33.23	0.627	52.63	0.993	53	25	54	26	12	1	0	11	32.5	28	20	2	3	0	0	0	0	0	0	0	52.83	37.736	3.774	5.66	0	5	0
8785	O=C(OC(COc1ccc(cc1)CC)C(C)(C)C)n2cncc2	26.25	0.559	28.11	0.598	29.71	0.632	46.87	0.997	47	23	48	24	12	1	0	11	30.5	24	18	2	3	0	0	0	0	0	0	0	51.064	38.298	4.255	6.383	0	5	0
8786	O=C(OC(COc1ccc(cc1)CCC)C(C)(C)C)n2cncc2	27.41	0.548	29.71	0.594	31.47	0.629	49.75	0.995	50	24	51	25	12	1	0	11	31.5	26	19	2	3	0	0	0	0	0	0	0	52	38	4	6	0	5	0
8787	O=C(OC(COc1ccc(cc1)CCCC)C(C)(C)C)n2cncc2	28.57	0.539	31.31	0.591	33.23	0.627	52.63	0.993	53	25	54	26	12	1	0	11	32.5	28	20	2	3	0	0	0	0	0	0	0	52.83	37.736	3.774	5.66	0	5	0
8788	O=C(OC(COc1ccc(OC)cc1)C(C)(C)C)n2cncc2	26.42	0.587	27.02	0.6	28.4	0.631	45.32	1.007	45	23	46	24	12	1	0	11	30.5	22	17	2	4	0	0	0	0	0	0	0	48.889	37.778	4.444	8.889	0	6	0
8789	O=C(OC(COc1ccc(cc1)SC)C(C)(C)C)n2cncc2	27.76	0.617	27.6	0.613	29.6	0.658	45.07	1.002	45	23	46	24	12	1	0	11	30.5	22	17	2	3	0	1	0	0	0	0	0	48.889	37.778	4.444	6.667	0	6	0
8790	O=C(OC(COc1ccc(OCC)cc1)C(C)(C)C)n2cncc2	27.58	0.575	28.62	0.596	30.16	0.628	48.2	1.004	48	24	49	25	12	1	0	11	31.5	24	18	2	4	0	0	0	0	0	0	0	50	37.5	4.167	8.333	0	6	0
8791	O=C(OC(COc1ccc(OCCC)cc1)C(C)(C)C)n2cncc2	28.74	0.564	30.22	0.593	31.92	0.626	51.08	1.002	51	25	52	26	12	1	0	11	32.5	26	19	2	4	0	0	0	0	0	0	0	50.98	37.255	3.922	7.843	0	6	0
8792	O=C(OCC)c2ccc(OCC(OC(=O)n1cncc1)C(C)(C)C)cc2	29.91	0.598	30.13	0.603	31.61	0.632	50.53	1.011	50	26	51	27	13	2	0	11	34.5	24	19	2	5	0	0	0	0	0	0	0	48	38	4	10	0	7	0
8793	N=4c1ccccc1N(c2ccc(cc2)Cl)C5=CC(=NCCCN3CCCC3)C(=CC=45)Nc6ccc(cc6)Cl	45.07	0.673	45.15	0.674	47.6	0.71	66.6	0.994	67	38	72	43	22	4	0	18	56	29	31	5	0	0	0	0	2	0	0	0	43.284	46.269	7.463	0	2.985	7	2
8794	N=4c1ccccc1N(c2ccc(cc2)Cl)C5=CC(=NCCCN3CCCCC3)C(=CC=45)Nc6ccc(cc6)Cl	46.23	0.66	46.75	0.668	49.36	0.705	69.48	0.993	70	39	75	44	22	4	0	18	57	31	32	5	0	0	0	0	2	0	0	0	44.286	45.714	7.143	0	2.857	7	2
8795	N=3c1ccccc1N(c2ccc(cc2)Cl)C4=CC(=NC(C)CCCN(CC)CC)C(=CC=34)Nc5ccc(cc5)Cl	47.55	0.634	48.95	0.653	51.88	0.692	74.24	0.99	75	40	79	44	22	4	0	18	57	35	33	5	0	0	0	0	2	0	0	0	46.667	44	6.667	0	2.667	7	2
8796	N=4c1ccccc1N(c2ccc(cc2)Cl)C5=CC(=NCC3CCNCC3)C(=CC=45)Nc6ccc(cc6)Cl	43.91	0.686	43.55	0.68	45.84	0.716	63.72	0.996	64	37	69	42	22	4	0	18	55	27	30	5	0	0	0	0	2	0	0	0	42.188	46.875	7.812	0	3.125	7	2
8797	O=C(OCCON=C(C)C)C(Oc3ccc(Oc1nc2ccc(cc2(nc1))Cl)cc3)C	36.87	0.696	34.22	0.646	35.71	0.674	54.08	1.02	53	31	55	33	19	2	0	17	43.5	22	22	3	5	0	0	0	1	0	0	0	41.509	41.509	5.66	9.434	1.887	9	1
8798	n1c3cc(ccc3([nH]c1Cc2ccc(cc2)C))Cl	21.33	0.688	21.28	0.686	22.42	0.723	30.81	0.994	31	18	33	20	16	0	0	16	28	13	15	2	0	0	0	0	1	0	0	0	41.935	48.387	6.452	0	3.226	3	1
8799	O=C1C=CC3(C(=C1)CCC2C4CC(C(=O)OC)C(C(=O)CO)C4(C)(CC(O)C23))(C)	33.38	0.566	35.06	0.594	37.1	0.629	59.18	1.003	59	29	62	32	5	5	0	0	37	30	23	0	6	0	0	0	0	0	0	0	50.847	38.983	0	10.169	0	6	0
8800	O=C(OC(C)(C)C)c1ccc(cc1)CON=Cc3c(nn(c3(Oc2ccccc2))C)C	34.99	0.603	36.21	0.624	37.92	0.654	58.18	1.003	58	31	60	33	19	2	0	17	43.5	27	24	3	4	0	0	0	0	0	0	0	46.552	41.379	5.172	6.897	0	7	0
8801	O=C(Nc1nc(OC)cc(n1)OC)NS(=O)(=O)c2ncccc2(C(=O)N(C)C)	34.11	0.742	28.69	0.624	29.91	0.65	47.94	1.042	46	28	47	29	16	4	0	12	39	18	15	6	6	0	1	0	0	0	0	0	39.13	32.609	13.043	13.043	0	13	0
8802	O=C(NN(C(=O)c1cccc(c1)Cl)C(C)(C)C)c2ccccc2	27.47	0.654	27.1	0.645	28.6	0.681	42.11	1.003	42	23	43	24	14	2	0	12	32	19	18	2	2	0	0	0	1	0	0	0	45.238	42.857	4.762	4.762	2.381	5	1
8803	O=C(NN(C(=O)c1ccc(F)cc1)C(C)(C)C)c2ccccc2	26.1	0.621	26.51	0.631	27.67	0.659	42.291	1.007	42	23	43	24	14	2	0	12	32	19	18	2	2	0	0	1	0	0	0	0	45.238	42.857	4.762	4.762	2.381	5	1
8804	O=C(NN(C(=O)c1ccccc1[N+](=O)[O-])C(C)(C)C)c2ccccc2	28.35	0.644	27.81	0.632	28.88	0.656	44.66	1.015	44	25	45	26	15	3	0	12	35	19	18	3	4	0	0	0	0	0	0	0	43.182	40.909	6.818	9.091	0	7	0
8805	O=C(NN(C(=O)c1ccccc1)C(C)(C)C)c2ccccc2	24.6	0.586	26.4	0.629	27.74	0.66	41.78	0.995	42	22	43	23	14	2	0	12	31	20	18	2	2	0	0	0	0	0	0	0	47.619	42.857	4.762	4.762	0	4	0
8806	O=C(NN(C(=O)c1ccc(c(c1)Cl)Cl)C(C)(C)C)c2ccccc2	30.34	0.722	27.8	0.662	29.46	0.701	42.44	1.01	42	24	43	25	14	2	0	12	33	18	18	2	2	0	0	0	2	0	0	0	42.857	42.857	4.762	4.762	4.762	6	2
8807	O=C(NN(C(=O)c1ccccc1Cl)C(C)(C)C)c2ccccc2Cl	30.34	0.722	27.8	0.662	29.46	0.701	42.44	1.01	42	24	43	25	14	2	0	12	33	18	18	2	2	0	0	0	2	0	0	0	42.857	42.857	4.762	4.762	4.762	6	2
8808	O=C(NN(C(=O)c1ccc(cc1)Cl)C(C)(C)C)c2ccccc2	27.47	0.654	27.1	0.645	28.6	0.681	42.11	1.003	42	23	43	24	14	2	0	12	32	19	18	2	2	0	0	0	1	0	0	0	45.238	42.857	4.762	4.762	2.381	5	1
8809	O=C(NN(C(=O)c1ccc(cc1)C)C(C)(C)C)c2ccccc2	25.76	0.572	28	0.622	29.5	0.656	44.66	0.992	45	23	46	24	14	2	0	12	32	22	19	2	2	0	0	0	0	0	0	0	48.889	42.222	4.444	4.444	0	4	0
8810	O=C(NN(C(=O)c1ccccc1Cl)C(C)(C)C)c2ccccc2	27.47	0.654	27.1	0.645	28.6	0.681	42.11	1.003	42	23	43	24	14	2	0	12	32	19	18	2	2	0	0	0	1	0	0	0	45.238	42.857	4.762	4.762	2.381	5	1
8811	O=C(NN(C(=O)c1ccccc1Cl)C(C)(C)C)c2cccc(c2)Cl	30.34	0.722	27.8	0.662	29.46	0.701	42.44	1.01	42	24	43	25	14	2	0	12	33	18	18	2	2	0	0	0	2	0	0	0	42.857	42.857	4.762	4.762	4.762	6	2
8812	O=C(NN(C(=O)c1ccccc1Cl)C(C)(C)C)c2ccc(cc2)Cl	30.34	0.722	27.8	0.662	29.46	0.701	42.44	1.01	42	24	43	25	14	2	0	12	33	18	18	2	2	0	0	0	2	0	0	0	42.857	42.857	4.762	4.762	4.762	6	2
8813	O=C(NN(C(=O)c1ccccc1(F))C(C)(C)C)c2ccccc2	26.1	0.621	26.51	0.631	27.67	0.659	42.291	1.007	42	23	43	24	14	2	0	12	32	19	18	2	2	0	0	1	0	0	0	0	45.238	42.857	4.762	4.762	2.381	5	1
8814	O=C(NN(C(=O)c1ccccc1(OC))C(C)(C)C)c2ccccc2	27.09	0.589	28.51	0.62	29.95	0.651	45.99	1	46	24	47	25	14	2	0	12	33	22	19	2	3	0	0	0	0	0	0	0	47.826	41.304	4.348	6.522	0	5	0
8815	O=C(NN(C(=O)c1ccccc1C)C(C)(C)C)c2ccccc2	25.76	0.572	28	0.622	29.5	0.656	44.66	0.992	45	23	46	24	14	2	0	12	32	22	19	2	2	0	0	0	0	0	0	0	48.889	42.222	4.444	4.444	0	4	0
8816	O=C(NN(C(=O)c1cccc(c1)[N+](=O)[O-])C(C)(C)C)c2ccccc2	28.35	0.644	27.81	0.632	28.88	0.656	44.66	1.015	44	25	45	26	15	3	0	12	35	19	18	3	4	0	0	0	0	0	0	0	43.182	40.909	6.818	9.091	0	7	0
8817	O=C(NN(C(=O)c1ccc(cc1)Br)C(C)(C)C)c2ccccc2	31.17	0.742	27.48	0.654	29.09	0.693	42.01	1	42	23	43	24	14	2	0	12	32	19	18	2	2	0	0	0	0	1	0	0	45.238	42.857	4.762	4.762	2.381	5	1
8818	O=C(NN(C(=O)c1c(F)cccc1(F))C(C)(C)C)c2ccccc2	27.6	0.657	26.62	0.634	27.6	0.657	42.802	1.019	42	24	43	25	14	2	0	12	33	18	18	2	2	0	0	2	0	0	0	0	42.857	42.857	4.762	4.762	4.762	6	2
8819	O=C(NN(C(=O)c1ccc(OC)cc1)C(C)(C)C)c2ccccc2	27.09	0.589	28.51	0.62	29.95	0.651	45.99	1	46	24	47	25	14	2	0	12	33	22	19	2	3	0	0	0	0	0	0	0	47.826	41.304	4.348	6.522	0	5	0
8820	O=C(NN(C(=O)c1ccccc1I)C(C)(C)C)c2ccccc2	35.09	0.835	27.83	0.663	30.4	0.724	41.85	0.996	42	23	43	24	14	2	0	12	32	19	18	2	2	0	0	0	0	0	1	0	45.238	42.857	4.762	4.762	2.381	5	1
8821	O=C(NN(C(=O)c1ccccc1SC)C(C)(C)C)c2ccccc2	28.43	0.618	29.09	0.632	31.15	0.677	45.74	0.994	46	24	47	25	14	2	0	12	33	22	19	2	2	0	1	0	0	0	0	0	47.826	41.304	4.348	4.348	0	5	0
8822	O=C(NN(C(=O)c1ccc(cc1Cl)Cl)C(C)(C)C)c2ccccc2	30.34	0.722	27.8	0.662	29.46	0.701	42.44	1.01	42	24	43	25	14	2	0	12	33	18	18	2	2	0	0	0	2	0	0	0	42.857	42.857	4.762	4.762	4.762	6	2
8823	O=C(NN(C(=O)c1cccc(F)c1)C(C)(C)C)c2ccccc2	26.1	0.621	26.51	0.631	27.67	0.659	42.291	1.007	42	23	43	24	14	2	0	12	32	19	18	2	2	0	0	1	0	0	0	0	45.238	42.857	4.762	4.762	2.381	5	1
8824	O=C(NN(C(=O)c1ccccc1Br)C(C)(C)C)c2ccccc2	31.17	0.742	27.48	0.654	29.09	0.693	42.01	1	42	23	43	24	14	2	0	12	32	19	18	2	2	0	0	0	0	1	0	0	45.238	42.857	4.762	4.762	2.381	5	1
8825	FC(F)C(F)(F)OCC(c1ccc(cc1Cl)Cl)Cn2ncnc2	30.94	0.91	22.52	0.662	23.21	0.683	36.494	1.073	34	23	35	24	11	0	0	11	29.5	11	13	3	1	0	0	4	2	0	0	0	32.353	38.235	8.824	2.941	17.647	10	6
8826	O=C(NN(C(=O)c1cc(cc(c1)C)C)C(C)(C)C)c2ccc(cc2)CC	29.24	0.541	32.8	0.607	34.78	0.644	53.3	0.987	54	26	55	27	14	2	0	12	35	28	22	2	2	0	0	0	0	0	0	0	51.852	40.741	3.704	3.704	0	4	0
8827	O=C(NN(C(=O)c1c(F)c(F)c(F)c(F)c1(F))C(C)(C)C)c2ccccc2	32.1	0.764	26.95	0.642	27.39	0.652	44.335	1.056	42	27	43	28	14	2	0	12	36	15	18	2	2	0	0	5	0	0	0	0	35.714	42.857	4.762	4.762	11.905	9	5
8828	O=C(NN(C(=O)c1cccc(c1)C)C(C)(C)C)c2ccccc2	25.76	0.572	28	0.622	29.5	0.656	44.66	0.992	45	23	46	24	14	2	0	12	32	22	19	2	2	0	0	0	0	0	0	0	48.889	42.222	4.444	4.444	0	4	0
8829	O=C(NN(C(=O)c1cccc(c1C)C)C(C)(C)C)c2ccccc2	26.92	0.561	29.6	0.617	31.26	0.651	47.54	0.99	48	24	49	25	14	2	0	12	33	24	20	2	2	0	0	0	0	0	0	0	50	41.667	4.167	4.167	0	4	0
8830	O=C(NN(C(=O)c1ccc(c(c1)C)C)C(C)(C)C)c2ccccc2	26.92	0.561	29.6	0.617	31.26	0.651	47.54	0.99	48	24	49	25	14	2	0	12	33	24	20	2	2	0	0	0	0	0	0	0	50	41.667	4.167	4.167	0	4	0
8831	O=C(NN(C(=O)c1cccc(OC)c1)C(C)(C)C)c2ccccc2	27.09	0.589	28.51	0.62	29.95	0.651	45.99	1	46	24	47	25	14	2	0	12	33	22	19	2	3	0	0	0	0	0	0	0	47.826	41.304	4.348	6.522	0	5	0
8832	N#Cc1ccc(cc1)C(=O)N(NC(=O)c2ccccc2)C(C)(C)C	26.69	0.621	27.79	0.646	28.98	0.674	43	1	43	24	44	25	15	2	1	12	35	19	19	3	2	0	0	0	0	0	0	0	44.186	44.186	6.977	4.651	0	5	0
8833	O=C(NN(C(=O)c1ccc(cc1)C(F)(F)F)C(C)(C)C)c2ccccc2	30.26	0.672	28.33	0.63	29.29	0.651	46.193	1.027	45	26	46	27	14	2	0	12	35	19	19	2	2	0	0	3	0	0	0	0	42.222	42.222	4.444	4.444	6.667	7	3
8834	O=C(NN(C(=O)c1cccc(c1)C(F)(F)F)C(C)(C)C)c2ccccc2	30.26	0.672	28.33	0.63	29.29	0.651	46.193	1.027	45	26	46	27	14	2	0	12	35	19	19	2	2	0	0	3	0	0	0	0	42.222	42.222	4.444	4.444	6.667	7	3
8835	O=C(NN(C(=O)c1ccccc1C(F)(F)F)C(C)(C)C)c2ccccc2	30.26	0.672	28.33	0.63	29.29	0.651	46.193	1.027	45	26	46	27	14	2	0	12	35	19	19	2	2	0	0	3	0	0	0	0	42.222	42.222	4.444	4.444	6.667	7	3
8836	N#Cc1cccc(c1)C(=O)N(NC(=O)c2ccccc2)C(C)(C)C	26.69	0.621	27.79	0.646	28.98	0.674	43	1	43	24	44	25	15	2	1	12	35	19	19	3	2	0	0	0	0	0	0	0	44.186	44.186	6.977	4.651	0	5	0
8837	O=C(NN(C(=O)c1c(cccc1Cl)Cl)C(C)(C)C)c2ccccc2	30.34	0.722	27.8	0.662	29.46	0.701	42.44	1.01	42	24	43	25	14	2	0	12	33	18	18	2	2	0	0	0	2	0	0	0	42.857	42.857	4.762	4.762	4.762	6	2
8838	O=C(NN(C(=O)c1cccc(c1Cl)Cl)C(C)(C)C)c2ccccc2	30.34	0.722	27.8	0.662	29.46	0.701	42.44	1.01	42	24	43	25	14	2	0	12	33	18	18	2	2	0	0	0	2	0	0	0	42.857	42.857	4.762	4.762	4.762	6	2
8839	O=C(NN(C(=O)c1cc(cc(c1)C)C)C(C)(C)C)c2ccccc2	26.92	0.561	29.6	0.617	31.26	0.651	47.54	0.99	48	24	49	25	14	2	0	12	33	24	20	2	2	0	0	0	0	0	0	0	50	41.667	4.167	4.167	0	4	0
8840	O=C(NN(C(=O)c1cccc(c1C)Cl)C(C)(C)C)c2ccccc2	28.63	0.636	28.7	0.638	30.36	0.675	44.99	1	45	24	46	25	14	2	0	12	33	21	19	2	2	0	0	0	1	0	0	0	46.667	42.222	4.444	4.444	2.222	5	1
8841	O=C(NN(C(=O)c1ccccc1Cl)C(C)(C)C)c2ccc(cc2)C	28.63	0.636	28.7	0.638	30.36	0.675	44.99	1	45	24	46	25	14	2	0	12	33	21	19	2	2	0	0	0	1	0	0	0	46.667	42.222	4.444	4.444	2.222	5	1
8842	O=C(NN(C(=O)c1cccc(c1)Br)C(C)(C)C)c2ccccc2	31.17	0.742	27.48	0.654	29.09	0.693	42.01	1	42	23	43	24	14	2	0	12	32	19	18	2	2	0	0	0	0	1	0	0	45.238	42.857	4.762	4.762	2.381	5	1
8843	O=C(NN(C(=O)c1cccc(c1)I)C(C)(C)C)c2ccccc2	35.09	0.835	27.83	0.663	30.4	0.724	41.85	0.996	42	23	43	24	14	2	0	12	32	19	18	2	2	0	0	0	0	0	1	0	45.238	42.857	4.762	4.762	2.381	5	1
8844	O=C(NN(C(=O)c1ccccc1CC)C(C)(C)C)c2ccccc2	26.92	0.561	29.6	0.617	31.26	0.651	47.54	0.99	48	24	49	25	14	2	0	12	33	24	20	2	2	0	0	0	0	0	0	0	50	41.667	4.167	4.167	0	4	0
8845	O=C(NN(C(=O)c1ccc(OC)c(OC)c1)C(C)(C)C)c2ccccc2	29.58	0.592	30.62	0.612	32.16	0.643	50.2	1.004	50	26	51	27	14	2	0	12	35	24	20	2	4	0	0	0	0	0	0	0	48	40	4	8	0	6	0
8846	O=C(NN(C(=O)c1ccc(cc1)I)C(C)(C)C)c2ccccc2	35.09	0.835	27.83	0.663	30.4	0.724	41.85	0.996	42	23	43	24	14	2	0	12	32	19	18	2	2	0	0	0	0	0	1	0	45.238	42.857	4.762	4.762	2.381	5	1
8847	O=C(Oc1ccccc1)C(CC)C(C)C	17.1	0.518	19.42	0.588	20.74	0.628	32.58	0.987	33	15	33	15	7	1	0	6	19	18	13	0	2	0	0	0	0	0	0	0	54.545	39.394	0	6.061	0	2	0
8848	O=C(OCc1ccccc1)C(OCC)C(C)C	19.59	0.529	21.53	0.582	22.95	0.62	36.79	0.994	37	17	37	17	7	1	0	6	21	20	14	0	3	0	0	0	0	0	0	0	54.054	37.838	0	8.108	0	3	0
8849	O=C(C=NO)CSC	11.06	0.737	8.9	0.593	9.83	0.655	15.48	1.032	15	8	14	7	2	2	0	0	9	7	4	1	2	0	1	0	0	0	0	0	46.667	26.667	6.667	13.333	0	4	0
8850	Oc1cc(cc2OC(C)(C)C3CC=C(CO)CC3(c12))C(C)(C)CCCCCC	32.03	0.485	37.93	0.575	40.79	0.618	64.71	0.98	66	28	68	30	7	1	0	6	34	38	25	0	3	0	0	0	0	0	0	0	57.576	37.879	0	4.545	0	3	0
8851	Oc2cccc1c2(OCC(N(CCC)CCC)C1)	20.67	0.504	23.61	0.576	25.26	0.616	40.44	0.986	41	18	42	19	6	0	0	6	22	23	15	1	2	0	0	0	0	0	0	0	56.098	36.585	2.439	4.878	0	3	0
8852	O=C(OC)c1ccccc1CS(=O)(=O)N	19.04	0.732	16.12	0.62	17.25	0.663	26.9	1.035	26	15	26	15	9	3	0	6	21	11	9	1	4	0	1	0	0	0	0	0	42.308	34.615	3.846	15.385	0	6	0
8853	Oc1ccc2OCC3N(CCOC3(c2(c1)))CCC	20.68	0.559	21.92	0.592	23.19	0.627	37.01	1	37	18	39	20	6	0	0	6	23	19	14	1	3	0	0	0	0	0	0	0	51.351	37.838	2.703	8.108	0	4	0
8854	O=S(=O)(Nc1c(F)cccc1(F))c2nc(n(n2)c3ccccc3)CC	30.29	0.777	25.89	0.664	26.97	0.692	40.442	1.037	39	25	41	27	19	2	0	17	37.5	14	16	4	2	0	1	2	0	0	0	0	35.897	41.026	10.256	5.128	5.128	9	2
8855	O=S(=O)(Nc1c(ccc(c1Cl)C)Cl)c2nc(n(n2)c3ccccc3)C	33.03	0.847	27.07	0.694	28.83	0.739	40.08	1.028	39	25	41	27	19	2	0	17	37.5	14	16	4	2	0	1	0	2	0	0	0	35.897	41.026	10.256	5.128	5.128	9	2
8856	n1cccc2nc([nH]c12)c3ccc(cc3)CC	18.55	0.618	19.97	0.666	20.8	0.693	29.7	0.99	30	17	32	19	16	0	0	16	27	13	14	3	0	0	0	0	0	0	0	0	43.333	46.667	10	0	0	3	0
